view_count,answer_count,question_count,reputation_change_quarter,reputation,link,display_name,user_id,bronze,silver,gold
59,15,4,-2,579,https://stackoverflow.com/users/2983347/marcramser,marcramser,2983347,25,11,1
36,0,11,0,33,https://stackoverflow.com/users/2986734/user2986734,user2986734,2986734,4,1,0
9,0,3,0,29,https://stackoverflow.com/users/2996927/user2996927,user2996927,2996927,3,1,0
12,2,4,0,19,https://stackoverflow.com/users/3052638/ankur-kumar,Ankur Kumar,3052638,8,0,0
34,5,3,0,82,https://stackoverflow.com/users/3086544/nikhil-reddy-ramolla,NIkhil Reddy Ramolla,3086544,7,0,0
0,0,0,0,1,https://stackoverflow.com/users/3106739/user3106739,user3106739,3106739,2,0,0
4,0,1,0,1,https://stackoverflow.com/users/3119444/abu-gaarith,Abu Gaarith,3119444,2,0,0
7,3,6,0,5,https://stackoverflow.com/users/3138555/shazeen,Shazeen,3138555,1,1,0
5,0,1,0,1,https://stackoverflow.com/users/3148163/user3148163,user3148163,3148163,0,0,0
275,24,59,0,1786,https://stackoverflow.com/users/3206762/omer,Omer,3206762,49,29,6
3,0,0,0,1,https://stackoverflow.com/users/3360554/user3360554,user3360554,3360554,0,0,0
3,0,0,0,1,https://stackoverflow.com/users/3360554/user3360554,user3360554,3360554,0,0,0
35,17,0,0,386,https://stackoverflow.com/users/3371379/bladeski,Bladeski,3371379,11,3,0
7,0,0,0,1,https://stackoverflow.com/users/3464856/arajparaj,arajparaj,3464856,2,0,0
8,0,0,0,1,https://stackoverflow.com/users/3572369/user3572369,user3572369,3572369,1,0,0
0,0,0,0,1,https://stackoverflow.com/users/3606082/yang,yang,3606082,2,0,0
3,0,1,0,1,https://stackoverflow.com/users/3653865/user3653865,user3653865,3653865,1,0,0
0,0,0,0,1,https://stackoverflow.com/users/3654661/user3654661,user3654661,3654661,1,0,0
3,0,0,0,1,https://stackoverflow.com/users/3685761/user3685761,user3685761,3685761,0,0,0
14,0,4,0,73,https://stackoverflow.com/users/3694356/user3694356,user3694356,3694356,5,1,1
1,1,0,0,1,https://stackoverflow.com/users/3731526/user3731526,user3731526,3731526,3,0,0
231,32,32,0,1740,https://stackoverflow.com/users/3737035/arda-kaplan,Arda Kaplan,3737035,24,16,1
4,0,0,0,1,https://stackoverflow.com/users/3737532/user3737532,user3737532,3737532,4,0,0
12,1,1,0,7,https://stackoverflow.com/users/3788006/raviraaja,RaviRaaja,3788006,2,0,0
6,3,0,0,1,https://stackoverflow.com/users/3800598/user3800598,user3800598,3800598,2,0,0
3,0,1,0,1,https://stackoverflow.com/users/3869610/developer1990,developer1990,3869610,2,0,0
7,0,5,0,1,https://stackoverflow.com/users/3870295/greatone,Greatone,3870295,2,0,0
10,0,2,0,13,https://stackoverflow.com/users/3908447/andreistanila99,AndreiStanila99,3908447,6,0,0
3,0,0,0,1,https://stackoverflow.com/users/3916554/new-learner,New Learner,3916554,0,0,0
15,0,2,0,1,https://stackoverflow.com/users/3976432/plus,plus,3976432,3,1,0
35,3,7,0,105,https://stackoverflow.com/users/3977166/sydney-buildings,Sydney Buildings,3977166,10,0,0
14,0,2,0,69,https://stackoverflow.com/users/4016412/augustine-j,Augustine J,4016412,5,0,0
4,0,1,0,11,https://stackoverflow.com/users/4023530/adnan-khalid,Adnan Khalid,4023530,1,0,0
2,0,0,0,1,https://stackoverflow.com/users/4069873/chaoss-pierce,Chaoss Pierce,4069873,0,0,0
33,5,4,0,1,https://stackoverflow.com/users/4119285/hasitha-palihena,Hasitha Palihena,4119285,2,0,0
1241,29,13,10,4474,https://stackoverflow.com/users/4120409/harsukh-makwana,Harsukh Makwana,4120409,36,28,3
1,0,0,0,1,https://stackoverflow.com/users/4154718/aziz,Aziz,4154718,3,0,0
40,6,12,10,403,https://stackoverflow.com/users/4173263/anthony-broadbent,Anthony Broadbent,4173263,15,4,0
2,0,0,0,1,https://stackoverflow.com/users/4176027/jimmy-yoo,Jimmy Yoo,4176027,2,0,0
9,0,0,0,1,https://stackoverflow.com/users/4190085/mohanish-sawant,Mohanish Sawant,4190085,2,0,0
260,42,70,30,1055,https://stackoverflow.com/users/4194536/behnam,Behnam,4194536,39,14,3
21,0,8,0,59,https://stackoverflow.com/users/4196320/rickyhitman10,rickyhitman10,4196320,7,1,0
200,42,14,10,1739,https://stackoverflow.com/users/4244112/kai,Kai,4244112,36,23,1
10,0,0,0,1,https://stackoverflow.com/users/4256211/venkat-andavan,Venkat Andavan,4256211,2,0,0
4,1,0,0,11,https://stackoverflow.com/users/4308405/jay-prakash,Jay Prakash,4308405,3,0,0
21,0,4,0,1,https://stackoverflow.com/users/4332989/subhasish-bose,subhasish bose,4332989,7,0,0
16,0,4,-2,29,https://stackoverflow.com/users/4372846/elizabeth,elizabeth,4372846,6,0,0
31,3,27,0,269,https://stackoverflow.com/users/4378388/4usolutions,4usolutions,4378388,13,4,1
19,3,7,0,13,https://stackoverflow.com/users/4402827/blaise-johnny,blaise johnny,4402827,7,0,0
12,2,2,0,39,https://stackoverflow.com/users/4425168/shivashankar-bhutekar,shivashankar bhutekar,4425168,3,0,0
6,0,1,0,1,https://stackoverflow.com/users/4447653/mohammed-sajeer-k-c,mohammed sajeer k c,4447653,0,0,0
6,0,2,0,1,https://stackoverflow.com/users/4451329/aus-coder,aus coder,4451329,3,0,0
13,2,0,0,76,https://stackoverflow.com/users/4501486/ashish-patel,Ashish Patel,4501486,3,0,0
15,1,9,0,33,https://stackoverflow.com/users/4532278/hungwei0331,hungwei0331,4532278,8,0,0
90,10,28,0,586,https://stackoverflow.com/users/4543660/slavi,Slavi,4543660,18,4,1
101,0,2,0,11,https://stackoverflow.com/users/4553610/alex-muha,Alex Muha,4553610,3,0,0
19,1,2,0,21,https://stackoverflow.com/users/4560628/martin,Martin,4560628,6,0,0
48,0,4,0,29,https://stackoverflow.com/users/4632006/r2beeaton,R2bEEaton,4632006,12,1,0
8,2,0,0,1,https://stackoverflow.com/users/4674495/mr-cracker,mr cracker,4674495,1,0,0
7,0,2,0,11,https://stackoverflow.com/users/4701160/scary-ghosty,Scary Ghosty,4701160,6,0,0
3,0,1,0,1,https://stackoverflow.com/users/4707934/nelers,nelers,4707934,1,0,0
3,0,0,0,1,https://stackoverflow.com/users/4769815/melissa,Melissa,4769815,2,0,0
131,78,7,0,1248,https://stackoverflow.com/users/4777273/jurij-jazdanov,Jurij Jazdanov,4777273,11,8,0
23,0,0,0,1,https://stackoverflow.com/users/4804270/abagayev,abagayev,4804270,3,0,0
24,0,7,0,25,https://stackoverflow.com/users/4816814/luz,luz,4816814,8,0,0
21,6,5,0,42,https://stackoverflow.com/users/4820449/hamidmly,HamidMly,4820449,7,1,0
29,0,5,0,1,https://stackoverflow.com/users/4822145/leah-nikka-salvador,Leah Nikka Salvador,4822145,5,1,0
16,2,8,0,13,https://stackoverflow.com/users/4832437/rachit-ajitsaria,Rachit Ajitsaria,4832437,8,0,0
37,1,2,0,11,https://stackoverflow.com/users/4892345/zakaria-sassi,Zakaria Sassi,4892345,5,1,1
4,0,0,0,1,https://stackoverflow.com/users/4893328/ernesto-leal,Ernesto Leal,4893328,0,0,0
22,1,3,0,21,https://stackoverflow.com/users/4902280/erik-low,Erik Low,4902280,3,0,0
9,0,1,0,1,https://stackoverflow.com/users/4934260/richenelk,Richenelk,4934260,2,0,0
38,1,2,10,181,https://stackoverflow.com/users/4954904/john-doe,John Doe,4954904,9,2,1
14,3,4,0,45,https://stackoverflow.com/users/4959774/qaz-d,qaZ D,4959774,5,0,0
17,0,3,0,1,https://stackoverflow.com/users/4972476/amrender-singh,Amrender Singh,4972476,3,0,0
22,0,5,0,3,https://stackoverflow.com/users/4984198/christepher-arakelian,Christepher Arakelian,4984198,6,0,0
20,1,5,0,37,https://stackoverflow.com/users/5011833/user-1,User 1,5011833,9,0,0
4,0,2,0,19,https://stackoverflow.com/users/5037374/bruno-celaya,bruno celaya,5037374,4,0,0
16,0,2,0,7,https://stackoverflow.com/users/5090635/kbd,KBD,5090635,2,0,0
17,2,1,0,69,https://stackoverflow.com/users/5103205/freaky-turtle,Freaky Turtle,5103205,6,0,0
2,0,1,0,1,https://stackoverflow.com/users/5122165/hung-tran,Hung Tran,5122165,4,0,0
14,4,0,0,1,https://stackoverflow.com/users/5221731/abhinav-das,Abhinav Das,5221731,3,0,0
11,0,10,0,77,https://stackoverflow.com/users/5246614/testuser075,Testuser075,5246614,7,1,0
17,0,4,0,27,https://stackoverflow.com/users/5248266/chanu19,chanu19,5248266,5,0,0
12,0,0,0,1,https://stackoverflow.com/users/5288392/ben-mohamed,BEN.Mohamed,5288392,2,0,0
6,0,1,0,19,https://stackoverflow.com/users/5297100/jeje,JeJe,5297100,1,0,0
4,0,0,0,1,https://stackoverflow.com/users/5353257/sulagnodeep-paul,Sulagnodeep Paul,5353257,2,0,0
9,0,1,0,5,https://stackoverflow.com/users/5379873/brad-bailey,Brad Bailey,5379873,2,1,0
15,0,3,0,19,https://stackoverflow.com/users/5394578/farhan-sajid,Farhan Sajid,5394578,5,1,0
14,0,3,0,25,https://stackoverflow.com/users/5396516/andorid-softy,andorid_softy,5396516,4,0,0
5,0,2,0,33,https://stackoverflow.com/users/5403633/user5403633,user5403633,5403633,5,0,0
75,15,30,0,207,https://stackoverflow.com/users/5435039/mahendra,mahendra,5435039,19,7,1
4,0,2,0,23,https://stackoverflow.com/users/5453474/faisal,FAISAL,5453474,5,0,0
6,0,0,0,1,https://stackoverflow.com/users/5737996/david,David,5737996,1,0,0
10,0,1,0,11,https://stackoverflow.com/users/5744070/daedalus216,Daedalus216,5744070,2,1,0
3,0,0,0,1,https://stackoverflow.com/users/5830393/omarov-jammoul,Omarov Jammoul,5830393,0,0,0
13,0,1,0,1,https://stackoverflow.com/users/5838081/sami,Sami,5838081,3,0,0
30,3,2,0,171,https://stackoverflow.com/users/5839091/eldar-value,Eldar Value,5839091,8,2,0
8,0,4,0,1,https://stackoverflow.com/users/5840439/pr3ss-hack,Pr3ss Hack,5840439,4,0,0
9,0,4,0,15,https://stackoverflow.com/users/5851810/venkateshwar-diddi,Venkateshwar Diddi,5851810,6,0,0
4,0,0,0,1,https://stackoverflow.com/users/5908385/rakeshrevanna-raki,Rakeshrevanna Raki,5908385,3,0,0
12,0,1,0,11,https://stackoverflow.com/users/5918232/ammu,Ammu,5918232,4,0,0
40,4,11,0,98,https://stackoverflow.com/users/5929859/shubhkr1,shubhkr1,5929859,16,3,0
2,0,0,0,1,https://stackoverflow.com/users/5936182/carolyn-brown,Carolyn Brown,5936182,2,0,0
6,2,3,0,9,https://stackoverflow.com/users/5936572/ffiirree,Ffiirree,5936572,3,0,0
4,4,2,0,19,https://stackoverflow.com/users/6035861/orisun,Orisun,6035861,6,0,0
7,0,3,0,1,https://stackoverflow.com/users/6059703/javanoob,javanoob,6059703,2,0,0
22,1,8,0,19,https://stackoverflow.com/users/6095457/emranul-haque-rakib,Emranul Haque Rakib,6095457,7,0,0
9,0,6,0,1,https://stackoverflow.com/users/6116413/amiibro,amiiBRO,6116413,2,0,0
15,0,8,0,79,https://stackoverflow.com/users/6132816/masral,masral,6132816,5,0,0
26,1,4,0,9,https://stackoverflow.com/users/6140535/jan-jaap,Jan Jaap,6140535,4,0,0
5,0,1,0,29,https://stackoverflow.com/users/6169081/the-pepper,The Pepper,6169081,2,0,0
6,0,0,0,1,https://stackoverflow.com/users/6204408/user6204408,user6204408,6204408,0,0,0
23,1,7,0,7,https://stackoverflow.com/users/6211358/guerilla-coder,Guerilla Coder,6211358,4,1,0
14,0,1,0,1,https://stackoverflow.com/users/6236421/keebler,keebler,6236421,2,0,0
4,0,0,0,1,https://stackoverflow.com/users/6239580/sandipan-dhar,Sandipan Dhar,6239580,2,0,0
3,0,0,0,1,https://stackoverflow.com/users/6249535/zacht,zachT,6249535,2,0,0
27,0,0,0,1,https://stackoverflow.com/users/6254094/saul-meneses-alaniz,Saul Meneses Alaniz,6254094,4,0,0
9,0,2,0,55,https://stackoverflow.com/users/6316675/yrekik,yrekik,6316675,6,1,0
7,0,0,0,1,https://stackoverflow.com/users/6417724/suchai-fooanant,Suchai Fooanant,6417724,0,0,0
21,2,5,0,63,https://stackoverflow.com/users/6449821/amol-birajdar,Amol Birajdar,6449821,8,0,0
13,0,3,0,51,https://stackoverflow.com/users/6455696/shantanu-srivastava,Shantanu Srivastava,6455696,4,0,0
38,3,9,-1,325,https://stackoverflow.com/users/6457272/o-bl,O-BL,6457272,13,3,0
23,0,2,0,45,https://stackoverflow.com/users/6479305/siraj,Siraj,6479305,6,0,0
9,0,0,0,1,https://stackoverflow.com/users/6485804/ella,Ella,6485804,1,0,0
48,0,6,0,21,https://stackoverflow.com/users/6570409/burba100,Burba100,6570409,6,0,0
6,0,2,0,11,https://stackoverflow.com/users/6574959/sam,sam,6574959,5,0,0
1187,2,130,54,8734,https://stackoverflow.com/users/6591667/tadm123,tadm123,6591667,55,34,8
24,0,3,0,1,https://stackoverflow.com/users/6629238/franco,Franco,6629238,4,0,0
6,0,5,0,11,https://stackoverflow.com/users/6636615/xavier,xavier,6636615,3,0,0
6,1,0,0,3,https://stackoverflow.com/users/6640632/jay,Jay,6640632,4,0,0
28,1,2,0,45,https://stackoverflow.com/users/6642581/fritz-gerald-moran,Fritz Gerald Moran,6642581,7,0,0
14,0,1,0,1,https://stackoverflow.com/users/6649996/nawab-hussain,Nawab Hussain,6649996,2,0,0
12,0,5,0,21,https://stackoverflow.com/users/6716989/adi,Adi,6716989,3,0,0
2,0,0,0,1,https://stackoverflow.com/users/6723140/aqsa,Aqsa,6723140,2,0,0
2,0,0,0,1,https://stackoverflow.com/users/6742705/bruno-toso,Bruno Toso,6742705,3,0,0
1,0,0,0,1,https://stackoverflow.com/users/6762765/edwardthethird,EdwardTheThird,6762765,0,0,0
16,6,3,0,21,https://stackoverflow.com/users/6770694/seilena,seilena,6770694,7,2,0
1,0,0,0,1,https://stackoverflow.com/users/6802999/sulekha,sulekha,6802999,2,0,0
5,0,0,0,1,https://stackoverflow.com/users/6849202/rusty3699,rusty3699,6849202,3,0,0
45,7,6,10,21,https://stackoverflow.com/users/6862670/skb,SKB,6862670,12,3,0
4,0,0,0,1,https://stackoverflow.com/users/7006279/simutrek,simutrek,7006279,1,0,0
4,0,1,0,3,https://stackoverflow.com/users/7047102/ruben,Ruben,7047102,4,1,0
10,0,5,0,11,https://stackoverflow.com/users/7051781/mad,mad ,7051781,8,2,0
8,0,3,0,5,https://stackoverflow.com/users/7070592/buffer-zz,Buffer zz,7070592,5,0,0
15,0,2,0,13,https://stackoverflow.com/users/7164032/nawab-hussaunnawab,Nawab Hussaunnawab,7164032,5,0,0
1,0,0,0,1,https://stackoverflow.com/users/7175672/mnsharikov,mnsharikov ,7175672,3,0,0
27,0,2,0,1,https://stackoverflow.com/users/7258919/ruben-amizyan,Ruben Amizyan,7258919,5,0,0
131,19,10,0,970,https://stackoverflow.com/users/7313719/rakesh-roy,Rakesh Roy,7313719,24,12,2
14,0,0,0,1,https://stackoverflow.com/users/7354471/john-turnbull,John Turnbull,7354471,2,0,0
5,0,6,0,41,https://stackoverflow.com/users/7368418/muiz-ahmed,Muiz Ahmed,7368418,6,0,0
32,0,0,0,1,https://stackoverflow.com/users/7390057/stan-duncan,Stan Duncan,7390057,2,0,0
3,0,0,0,1,https://stackoverflow.com/users/7424535/steverobins,SteveRobins,7424535,2,0,0
8,0,0,0,1,https://stackoverflow.com/users/7438845/queens,Queens,7438845,1,0,0
32,0,4,0,83,https://stackoverflow.com/users/7450676/meowxiik,Meowxiik,7450676,5,0,0
11,1,5,0,25,https://stackoverflow.com/users/7462462/lazyloading,LazyLoading,7462462,7,0,0
22,1,11,0,49,https://stackoverflow.com/users/7463990/jhon,Jhon,7463990,10,3,0
57,4,11,0,1,https://stackoverflow.com/users/7472118/ghost,Ghost,7472118,10,1,0
9,1,0,0,1,https://stackoverflow.com/users/7505373/roy-roy,roy roy,7505373,4,0,0
29,3,5,0,37,https://stackoverflow.com/users/7674459/yogang-singh,Yogang Singh,7674459,10,2,0
46,1,4,0,11,https://stackoverflow.com/users/7684600/yngvild-dahl-brenna,Yngvild Dahl Brenna,7684600,4,1,0
15,0,3,0,33,https://stackoverflow.com/users/7713291/toni,Toni,7713291,4,1,0
50,1,16,0,65,https://stackoverflow.com/users/7731438/inj3ct0r,Inj3ct0r,7731438,8,1,1
8,1,0,0,1,https://stackoverflow.com/users/7795307/joseph-jimenez-malabanan,Joseph Jimenez Malabanan,7795307,3,0,0
151,28,0,0,1013,https://stackoverflow.com/users/7926803/ladd-c,Ladd.c,7926803,11,12,0
17,0,9,12,151,https://stackoverflow.com/users/7973784/joondong,JoonDong,7973784,9,1,1
5,1,0,0,1,https://stackoverflow.com/users/8013513/hodji-rimke,hodji.rimke,8013513,5,0,0
70,7,24,0,185,https://stackoverflow.com/users/8055704/seve,seve,8055704,12,1,0
13,2,10,0,39,https://stackoverflow.com/users/8068464/newbiecoder,NewbieCoder,8068464,10,0,0
40,0,10,0,11,https://stackoverflow.com/users/8083110/learner09,Learner09,8083110,6,2,0
4,0,1,0,13,https://stackoverflow.com/users/8125494/cryptocat,CryptoCat,8125494,4,0,0
15,0,1,0,11,https://stackoverflow.com/users/8149672/larry-fogli,Larry Fogli,8149672,7,0,0
11,0,3,0,43,https://stackoverflow.com/users/8152715/durgesh-gupta,durgesh gupta,8152715,6,0,0
100,4,7,0,110,https://stackoverflow.com/users/8155097/edoardottt,edoardottt,8155097,11,1,0
20,0,5,10,11,https://stackoverflow.com/users/8182628/elongl,elongl,8182628,5,1,0
29,0,3,0,63,https://stackoverflow.com/users/8233343/ahmad,Ahmad,8233343,5,0,0
3,0,0,0,1,https://stackoverflow.com/users/8268878/anjan-ganguly,Anjan Ganguly,8268878,2,0,0
24,0,6,0,15,https://stackoverflow.com/users/8280107/dokido,Dokido,8280107,5,1,1
7,8,0,2,92,https://stackoverflow.com/users/8301608/matheus-dadalto,Matheus Dadalto,8301608,6,1,0
7,0,3,0,1,https://stackoverflow.com/users/8348863/roops,Roops,8348863,3,0,0
20,0,3,0,21,https://stackoverflow.com/users/8392272/vlad,vlad,8392272,4,0,0
1,0,0,0,1,https://stackoverflow.com/users/8397799/zhang,Zhang,8397799,2,0,0
13,1,4,0,25,https://stackoverflow.com/users/8448974/gopi,gopi,8448974,3,0,0
9,3,2,0,11,https://stackoverflow.com/users/8549410/asif-ashraf,Asif Ashraf,8549410,7,1,0
2,0,0,0,1,https://stackoverflow.com/users/8553456/kevin,Kevin,8553456,0,0,0
20,1,4,0,45,https://stackoverflow.com/users/8599918/hans-1795,hans-1795,8599918,8,0,0
5,0,0,0,1,https://stackoverflow.com/users/8619089/karan-sharma,Karan Sharma,8619089,1,0,0
8,0,0,0,1,https://stackoverflow.com/users/8623783/hamza-berrada,Hamza Berrada,8623783,2,0,0
38,11,0,0,57,https://stackoverflow.com/users/8674085/massam,massam,8674085,6,0,0
6,0,2,0,29,https://stackoverflow.com/users/8674817/florian-sch%c3%bctt,Florian Sch&#252;tt,8674817,1,0,0
13,2,3,0,31,https://stackoverflow.com/users/8728878/teaglebuilt,teaglebuilt,8728878,6,1,0
15,3,5,0,73,https://stackoverflow.com/users/8775307/aliflo,Aliflo,8775307,6,0,0
22,11,0,0,21,https://stackoverflow.com/users/8784391/vunt,VuNT,8784391,3,0,0
2,0,0,0,1,https://stackoverflow.com/users/8794648/tantal,Tantal,8794648,1,0,0
7,0,1,0,21,https://stackoverflow.com/users/8812023/vladimir-g,Vladimir-G,8812023,5,0,0
8,0,0,0,1,https://stackoverflow.com/users/8861248/manfred-beluga,Manfred Beluga,8861248,4,0,0
1,0,0,0,1,https://stackoverflow.com/users/8900844/hjmcoder,hjmcoder,8900844,2,0,0
8,0,0,0,1,https://stackoverflow.com/users/8915596/lattia-attia,Lattia Attia,8915596,2,0,0
29,0,4,0,13,https://stackoverflow.com/users/8981206/happy,Happy,8981206,4,0,0
4,0,0,0,1,https://stackoverflow.com/users/9007272/yudith-wijaya,Yudith Wijaya,9007272,0,0,0
3,0,0,0,1,https://stackoverflow.com/users/9030191/gib-jabz,Gib Jabz,9030191,1,0,0
111,9,54,0,157,https://stackoverflow.com/users/9050679/david-zomada,David Zomada,9050679,30,6,1
6,0,0,0,1,https://stackoverflow.com/users/9073329/hai-dvash,Hai Dvash,9073329,4,0,0
1347,32,7,0,863,https://stackoverflow.com/users/9108471/zeeshan-ahmad-khalil,Zeeshan Ahmad Khalil,9108471,32,16,1
68,6,4,0,51,https://stackoverflow.com/users/9152323/ajithchadda,AjithChadda,9152323,18,3,0
4,0,0,0,1,https://stackoverflow.com/users/9157252/scriptkiddie,Scriptkiddie,9157252,2,0,0
10,0,4,0,11,https://stackoverflow.com/users/9163721/jimmy-neutron,jimmy neutron,9163721,5,1,0
7,0,3,0,5,https://stackoverflow.com/users/9195140/john-paul,John Paul,9195140,2,0,0
10,0,1,0,43,https://stackoverflow.com/users/9227020/mike,Mike,9227020,5,1,1
5,0,1,0,9,https://stackoverflow.com/users/9230689/ajith-kumar,Ajith Kumar,9230689,4,0,0
6,0,1,0,1,https://stackoverflow.com/users/9249315/johan-kun,Johan Kun,9249315,1,0,0
50,1,6,0,25,https://stackoverflow.com/users/9309033/supergen-script,SuperGEN Script,9309033,5,0,0
7,0,1,0,1,https://stackoverflow.com/users/9322024/jurica-vugrin,Jurica Vugrin,9322024,3,0,0
8,0,1,0,1,https://stackoverflow.com/users/9366271/dax-ortiz,Dax Ortiz,9366271,3,0,0
37,0,5,0,17,https://stackoverflow.com/users/9379598/vaanchit-kaul,vaanchit kaul,9379598,8,1,0
1,0,0,0,1,https://stackoverflow.com/users/9444938/mike-zye,Mike Zye,9444938,2,0,0
21,1,1,0,1,https://stackoverflow.com/users/9473109/ben-ati,ben ati,9473109,6,0,0
5,0,0,0,1,https://stackoverflow.com/users/9478105/mahasagar-langhani,Mahasagar Langhani,9478105,5,0,0
15,2,8,0,51,https://stackoverflow.com/users/9479398/david,David,9479398,11,0,0
19,0,2,0,7,https://stackoverflow.com/users/9506763/nomula-bhavanishankar,Nomula Bhavanishankar,9506763,5,0,0
8,0,0,0,1,https://stackoverflow.com/users/9614595/dimaaf,dimaAf,9614595,6,0,0
10,0,3,0,7,https://stackoverflow.com/users/9653228/nana,NANA,9653228,5,0,0
6,0,0,0,1,https://stackoverflow.com/users/9659704/cropinghigh,Cropinghigh ,9659704,1,0,0
5,3,0,0,1,https://stackoverflow.com/users/9664895/manish-kumar,Manish Kumar,9664895,6,0,0
3,0,0,0,1,https://stackoverflow.com/users/9695996/electricalbeast,electricalbeast,9695996,2,0,0
5,0,0,0,1,https://stackoverflow.com/users/9756522/vakho-nakashidze,Vakho Nakashidze,9756522,1,0,0
55,4,13,0,295,https://stackoverflow.com/users/9773219/lordgash,LordGash,9773219,14,5,1
17,0,5,0,39,https://stackoverflow.com/users/9925309/user-22,user_22,9925309,6,0,0
22,0,0,0,1,https://stackoverflow.com/users/9935522/vcbv,vcbv,9935522,2,0,0
65,0,8,0,59,https://stackoverflow.com/users/9964094/ayaz-s-imran,Ayaz S Imran,9964094,8,0,0
16,0,8,0,71,https://stackoverflow.com/users/9968431/jason-ap,jason ap,9968431,9,4,0
10,0,0,0,1,https://stackoverflow.com/users/9973570/mdjxy63,mdjxy63,9973570,1,0,0
6,0,0,0,1,https://stackoverflow.com/users/10007041/tvg,TvG,10007041,2,0,0
28,1,8,0,67,https://stackoverflow.com/users/10026950/inpixel,InPixel,10026950,11,1,0
1,0,0,0,1,https://stackoverflow.com/users/10054010/sargol-jafari,sargol jafari,10054010,4,0,0
12,0,0,0,1,https://stackoverflow.com/users/10151638/tim-gorin,Tim Gorin,10151638,0,0,0
5,0,0,0,1,https://stackoverflow.com/users/10168273/homie-kitten,Homie Kitten,10168273,0,0,0
74,0,3,0,65,https://stackoverflow.com/users/10217314/nisar-ahmad-saim,Nisar Ahmad Saim,10217314,8,1,0
8,2,2,0,1,https://stackoverflow.com/users/10277766/jonny-sun,Jonny Sun,10277766,6,0,0
5,0,0,0,1,https://stackoverflow.com/users/10283369/sudeep,Sudeep,10283369,2,0,0
14,3,5,0,89,https://stackoverflow.com/users/10346046/anish,Anish,10346046,8,1,0
39,0,7,0,57,https://stackoverflow.com/users/10367131/rubayet-python,Rubayet Python,10367131,7,5,3
2,0,0,0,1,https://stackoverflow.com/users/10369252/sagar-pinninti,Sagar Pinninti,10369252,2,0,0
8,0,2,0,11,https://stackoverflow.com/users/10426594/truongleit,truongleit,10426594,4,0,0
11,0,5,0,1,https://stackoverflow.com/users/10467597/gamegandhi555,GameGandhi555,10467597,2,0,0
22,0,7,0,3,https://stackoverflow.com/users/10502324/user10502356,user10502356,10502324,3,0,0
5,0,0,0,1,https://stackoverflow.com/users/10564155/patrick-hirsch,Patrick Hirsch,10564155,2,0,0
27,0,8,0,53,https://stackoverflow.com/users/10612678/salik-tariq,Salik Tariq,10612678,7,1,0
41,0,7,0,79,https://stackoverflow.com/users/10613632/aiden-iv,AIDEN IV,10613632,9,1,0
5,0,0,0,1,https://stackoverflow.com/users/10635765/dhirendra-bisht,DHIRENDRA BISHT,10635765,1,0,0
4,4,0,0,1,https://stackoverflow.com/users/10681168/arun,Arun,10681168,0,0,0
2,0,0,0,1,https://stackoverflow.com/users/10684600/arbia,Arbia,10684600,0,0,0
9,0,5,0,3,https://stackoverflow.com/users/10689544/anonymous,anonymous,10689544,3,0,0
35,5,7,0,83,https://stackoverflow.com/users/10743956/miko%c5%82aj,Mikołaj,10743956,7,0,0
15,1,6,0,3,https://stackoverflow.com/users/10745059/simon,Simon,10745059,5,0,0
82,0,4,0,21,https://stackoverflow.com/users/10788233/llllollll,llllollll,10788233,5,0,0
16,1,5,0,7,https://stackoverflow.com/users/10862353/eren-deliaslan,eren deliaslan,10862353,5,0,0
20,2,5,0,37,https://stackoverflow.com/users/10873023/itishnik-artstudio,ITishnik ArtStudio,10873023,5,0,0
15,2,2,0,46,https://stackoverflow.com/users/10980464/charan-vasu,Charan Vasu,10980464,8,0,0
18,0,4,0,103,https://stackoverflow.com/users/11048350/newothegreat,newothegreat,11048350,5,0,0
6,0,3,0,3,https://stackoverflow.com/users/11051753/raijinkensei,RaijinKensei,11051753,3,0,0
3,0,0,0,1,https://stackoverflow.com/users/11053480/daveparlsey,daveparlsey,11053480,2,0,0
20,0,4,0,23,https://stackoverflow.com/users/11055686/hamza-bouayad,hamza bouayad,11055686,5,0,0
3,0,0,0,1,https://stackoverflow.com/users/11151928/scarlett,Scarlett,11151928,3,0,0
5,0,0,0,1,https://stackoverflow.com/users/11157900/ayaz,ayaz,11157900,1,0,0
10,0,3,0,19,https://stackoverflow.com/users/11224336/dhruva-gupta,dhruva gupta,11224336,4,0,0
1,0,1,0,1,https://stackoverflow.com/users/11266517/amir-mortazavi,amir mortazavi,11266517,1,0,0
25,0,15,10,107,https://stackoverflow.com/users/11275972/user54226,user54226,11275972,10,4,1
7,0,3,-2,21,https://stackoverflow.com/users/11296680/hung-hero,Hung Hero,11296680,3,0,0
3,2,0,0,1,https://stackoverflow.com/users/11337329/littlepawd,LittlepawD,11337329,3,0,0
6,0,0,0,1,https://stackoverflow.com/users/11436325/alphapanda,AlphaPanda,11436325,3,0,0
5,0,0,0,1,https://stackoverflow.com/users/11443436/developer28,developer28,11443436,2,0,0
2,0,0,0,1,https://stackoverflow.com/users/11483325/story,Story,11483325,1,0,0
3,0,1,0,1,https://stackoverflow.com/users/11555292/lokesh-vinnakota,Lokesh Vinnakota,11555292,2,0,0
8,0,2,0,15,https://stackoverflow.com/users/11560177/hai-qin,Hai Qin,11560177,6,1,0
18,0,0,0,1,https://stackoverflow.com/users/11602893/lord-toffa,Lord-Toffa,11602893,3,0,0
