user_id,stargazers_count,watchers_count,repo_id,language,forks_count,open_issues
124,1,1,90988608,Python,1,0
124,0,0,75189962,Shell,0,0
124,0,0,75224480,Shell,0,0
124,0,0,282451251,Python,0,0
124,2,2,56609,C,0,0
124,87,87,12513,Python,31,4
124,3,3,21980808,Svelte,0,0
124,2,2,163783,Python,0,0
124,5,5,69144,C,0,0
124,0,0,993387,C++,0,0
124,0,0,74782048,Python,0,0
124,1,1,328285,Python,1,0
124,3,3,134309,Python,0,0
124,59,59,56835,Python,60,0
124,27,27,70818,Python,8,1
124,0,0,239840,Python,1,0
124,2,2,181079,Python,0,0
124,5,5,42647,Python,3,0
124,1,1,530999,Python,0,0
124,5,5,351309,Python,0,0
124,9,9,260076,Python,5,1
124,5,5,56830,Python,1,0
124,6,6,246789,Python,2,0
125,1,1,42271543,Ruby,0,0
125,1,1,153841623,HTML,0,0
125,1,1,38834585,Ruby,0,0
125,1,1,12521218,Ruby,2,0
125,1,1,31349300,Ruby,0,0
125,1,1,99436811,JavaScript,0,5
125,1,1,23629449,Ruby,0,0
125,3,3,2061738,Ruby,0,0
125,1,1,147594086,Ruby,0,0
125,1,1,6376943,Ruby,0,0
125,4,4,4689,Ruby,1,0
125,1,1,168239911,Ruby,0,0
125,1,1,306106569,Ruby,0,1
125,1,1,160728333,Ruby,0,0
125,1,1,5533714,JavaScript,1,0
125,7,7,1883,Ruby,4,0
125,1,1,493307894,C,0,0
126,7,7,13853,Ruby,0,0
126,4,4,214447,Ruby,0,0
126,0,0,12658416,Ruby,0,0
126,2,2,54309,Ruby,0,0
126,1,1,346222,Ruby,1,0
126,2,2,574576,Ruby,0,0
126,1,1,411982,Ruby,0,0
126,6,6,265297,Ruby,0,0
126,5,5,153857,Ruby,1,0
126,2,2,142040,Ruby,0,0
126,2,2,73595,Ruby,0,0
126,0,0,13448322,Ruby,0,0
126,1,1,349627,Ruby,0,0
126,1,1,548838,Ruby,0,0
126,17,17,161774,JavaScript,9,2
126,6,6,120285,Ruby,1,0
126,4,4,79117,Ruby,0,0
126,4,4,627103,Ruby,1,0
126,3,3,37898,Ruby,0,0
126,1,1,2390840,Ruby,0,0
126,0,0,17652479,Ruby,0,0
126,4,4,24726,Ruby,0,0
126,11,11,284796,Ruby,5,0
126,1,1,346508,Ruby,1,0
126,118,118,67122,Ruby,29,3
126,0,0,502890,Ruby,1,0
126,2,2,91779,Ruby,0,0
127,0,0,53173529,Ruby,0,0
127,8,8,102019,Ruby,1,0
127,1,1,458511,Ruby,1,0
127,2,2,3510990,Objective-C,0,0
127,1,1,532131,Objective-C,1,0
127,1,1,4485750,Ruby,1,0
127,0,0,7964571,Objective-C,0,0
127,2,2,30120,JavaScript,0,0
127,0,0,259795271,Shell,0,0
127,15,15,13133743,Objective-C,0,5
127,0,0,7229103,Objective-C,1,0
127,4,4,677812,JavaScript,1,0
127,0,0,49527764,JavaScript,0,0
127,0,0,12256540,Objective-C,0,0
127,1,1,566550,C#,1,0
127,0,0,12254380,Objective-C,0,0
127,0,0,79287629,JavaScript,0,0
127,0,0,45427947,Objective-C,0,0
127,1,1,3640840,Objective-C,0,0
127,1,1,987138,Ruby,0,0
127,2,2,183958,Ruby,1,1
127,0,0,27005450,Swift,0,0
127,0,0,7928098,Ruby,0,0
127,0,0,302720188,Rust,0,0
128,1,1,1862353,Ruby,1,0
128,127,127,5310,Ruby,27,0
128,4,4,188451,Ruby,0,0
128,1,1,517218,Ruby,1,0
128,4,4,121164,Ruby,2,0
128,208,208,364,Ruby,60,1
128,48,48,365,Ruby,37,1
128,3,3,2556385,Ruby,1,0
128,0,0,42585006,Ruby,0,0
128,0,0,236541325,Ruby,2,0
128,23,23,123475249,Swift,5,0
128,0,0,95130184,Swift,1,0
128,3,3,18355,Ruby,0,0
128,3373,3373,363,Ruby,660,192
128,32,32,74870,Ruby,3,0
128,49,49,362,Ruby,21,0
128,2385,2385,912,Ruby,491,4
128,9,9,8000333,Ruby,3,9
128,0,0,412671542,Swift,1,0
128,0,0,185445109,Swift,1,0
128,1,1,331662,Shell,0,0
128,8,8,6830013,Ruby,4,11
128,39,39,37334,Ruby,9,0
128,44,44,367,Ruby,21,1
128,6,6,15379231,Ruby,0,1
129,0,0,7593795,C,1,1
129,0,0,7593811,Java,0,0
129,4,4,39300535,Objective-C,1,1
129,1,1,39286134,C++,1,0
129,48,48,8018709,Ruby,8,2
129,69,69,7946307,Ruby,2,0
129,0,0,20196005,CoffeeScript,0,0
129,0,0,14133700,Ruby,0,0
129,0,0,10307260,Processing,1,0
129,0,0,159279112,C,0,0
129,3,3,55783858,Python,3,0
129,0,0,189683881,JavaScript,0,0
129,0,0,188273295,JavaScript,0,4
129,1,1,191649559,JavaScript,1,12
129,0,0,57933845,C++,1,1
129,0,0,15556761,Ruby,0,0
129,0,0,137413565,Ruby,0,0
129,4,4,115477,Perl,1,0
129,0,0,625104764,JavaScript,0,0
129,1,1,3348528,JavaScript,0,0
129,3,3,331427591,JavaScript,0,0
129,1,1,206686481,JavaScript,0,11
129,5,5,190309,Ruby,1,0
129,1,1,145300549,OCaml,0,0
129,0,0,107829226,OCaml,0,0
130,0,0,493091555,Ruby,0,0
130,0,0,171345325,Elixir,1,0
130,2,2,982855,Ruby,0,0
130,0,0,457940703,TypeScript,0,4
130,0,0,524773656,Clojure,0,0
130,0,0,392398408,Clojure,0,0
130,0,0,392811221,JavaScript,0,0
130,0,0,476456701,Clojure,0,1
130,0,0,230542656,HTML,0,0
130,3,3,386845583,Clojure,0,0
130,2,2,1661639,Python,0,0
130,3,3,286338270,Emacs Lisp,1,0
130,3,3,78807,Ruby,1,0
130,12,12,237700315,Clojure,1,0
130,2,2,4882488,Ruby,0,0
130,0,0,445686224,Clojure,0,0
130,0,0,280562324,Emacs Lisp,0,0
130,6,6,334327106,C,0,0
130,0,0,287318284,Emacs Lisp,0,0
130,0,0,280538657,C,1,1
130,3,3,287637395,Janet,0,0
130,2,2,192432956,Clojure,2,6
130,5,5,11683,CSS,1,0
130,4,4,979884,Ruby,1,0
130,0,0,493091150,Ruby,0,0
130,1,1,5741751,Go,0,0
131,0,0,6409519,JavaScript,0,0
131,0,0,2622116,CoffeeScript,0,1
131,1,1,14648173,Go,0,0
131,1,1,817342,Ruby,0,0
131,0,0,141340693,Shell,0,0
131,0,0,140718088,Go,0,0
131,0,0,135592080,Vim Script,0,0
131,0,0,5012990,Go,0,0
131,1,1,293689,Ruby,0,0
131,0,0,57096658,Go,0,0
131,0,0,1931796,Ruby,0,0
131,1,1,1516792,Ruby,0,0
131,0,0,4394893,Shell,0,0
131,0,0,41184727,Ruby,0,0
131,0,0,2655156,CoffeeScript,0,0
131,0,0,17786374,CoffeeScript,0,0
131,1,1,2432177,Ruby,0,0
131,0,0,72565422,Go,0,0
131,0,0,59612112,Go,0,0
131,1,1,1489523,Ruby,0,0
131,0,0,174056558,C++,0,0
131,0,0,225644367,Rust,0,0
131,0,0,18653438,Ruby,0,0
132,17,17,21737134,Ruby,9,0
132,1,1,6825887,Ruby,0,0
132,2,2,160562941,Ruby,0,0
132,18,18,148713945,Ruby,2,1
132,696,696,247253582,Ruby,29,6
132,11,11,249772064,Ruby,2,1
132,1,1,191653820,Ruby,0,0
132,5,5,131402156,Ruby,0,0
132,3,3,97917,Ruby,5,0
132,50,50,1265458,Ruby,12,0
132,1,1,574060560,Ruby,0,0
132,1,1,166799360,Ruby,0,0
132,1,1,26229685,CoffeeScript,0,0
132,1,1,289271581,Ruby,0,0
132,2,2,31502061,Ruby,0,0
132,2,2,11145909,Ruby,0,0
132,1,1,31250662,HTML,0,0
132,5,5,95750,Python,0,0
132,9,9,620073,JavaScript,0,0
132,1,1,14525840,Ruby,0,0
132,2,2,14758867,Ruby,0,0
133,56,56,5616630,Ruby,7,3
133,373,373,5299159,Ruby,13,9
133,1,1,111438983,Ruby,0,0
133,459,459,457690,Ruby,22,6
133,15,15,2024810,Ruby,3,2
133,9,9,10813588,Ruby,2,0
133,22,22,1575483,Ruby,0,0
133,33,33,1199440,Ruby,2,3
133,38,38,7849193,Ruby,7,4
133,1,1,711623499,Ruby,0,11
133,3,3,32279306,Haskell,0,12
133,0,0,85193509,C,0,0
133,44,44,5616645,Ruby,11,2
133,1,1,130420988,Haskell,0,0
133,13,13,123999,Ruby,0,0
133,1,1,10675225,Ruby,0,0
133,11,11,40729544,Shell,0,3
133,202,202,5616644,Ruby,16,5
133,1,1,39737766,Shell,2,0
133,1,1,43704990,Ruby,0,0
133,11,11,30732577,Shell,3,3
133,26,26,39979643,Shell,5,1
133,307,307,3783794,Ruby,19,15
133,111,111,13167259,Ruby,10,4
134,1,1,382450,Ruby,1,0
134,2,2,35230,Ruby,0,0
134,6,6,1500567,Ruby,2,8
134,1,1,1324658,Ruby,0,0
134,1,1,202535645,Ruby,0,0
134,1,1,305344097,HTML,0,0
134,99,99,457303,Ruby,11,1
134,1,1,167522558,Shell,0,0
134,0,0,17213684,JavaScript,0,0
134,0,0,17210833,JavaScript,0,0
134,0,0,20968908,JavaScript,0,0
134,0,0,51583404,Ruby,0,0
134,3,3,56872124,Rust,0,1
134,3,3,31629,Ruby,0,0
134,2,2,584940,Ruby,1,0
134,3,3,1278935,Ruby,0,0
134,41,41,92403672,Ruby,10,3
134,30,30,486520,Ruby,12,1
134,0,0,15076605,Ruby,0,0
134,0,0,16374449,Ruby,0,0
134,3,3,16761524,Ruby,0,0
134,0,0,16348423,Ruby,0,0
134,0,0,34452842,Ruby,0,0
134,3,3,11326,Ruby,0,0
134,2,2,190536,Ruby,0,0
134,2,2,1095184,Ruby,0,0
134,2,2,36788,Ruby,0,0
134,21,21,340012,Ruby,2,0
135,0,0,73506015,HTML,0,0
135,1,1,334514,C,1,0
135,0,0,34543338,Objective-C,0,0
135,0,0,10769926,JavaScript,0,0
135,2,2,107675,Objective-J,0,0
135,0,0,649433093,JavaScript,0,0
135,1,1,2992455,JavaScript,0,0
135,5,5,2157983,Perl,1,0
135,0,0,64798655,C#,2,23
135,0,0,654779803,JavaScript,0,0
135,1,1,4450771,Lua,0,0
135,7,7,3860976,JavaScript,2,1
135,2,2,133045,C,0,0
135,0,0,24462590,JavaScript,0,0
135,1,1,1130671,C++,0,0
135,1,1,1259791,JavaScript,0,0
135,1,1,1058245,C++,0,0
135,2,2,3860750,JavaScript,1,1
135,2,2,1950253,Objective-C,0,0
135,1,1,1730787,Objective-C,0,0
135,1,1,3434854,JavaScript,0,0
135,2,2,686353,JavaScript,1,0
135,2,2,334510,C,1,0
136,0,0,17726279,Go,0,13
136,0,0,61796073,HCL,0,0
136,2,2,663542,Ruby,0,1
136,0,0,58125545,Go,0,0
136,0,0,78105556,Go,0,0
136,1,1,1047524,Ruby,0,0
136,2,2,180868,Ruby,0,0
136,1,1,1045169,Ruby,0,0
136,0,0,36578848,Go,0,0
136,0,0,518826491,EJS,0,0
136,3,3,903256,Ruby,0,0
136,0,0,70100123,Go,0,0
136,0,0,23387094,Go,0,0
136,1,1,2112945,Go,0,0
136,0,0,181860971,Dockerfile,0,0
136,0,0,185556677,Emacs Lisp,0,0
136,1,1,23658436,Emacs Lisp,0,0
136,2,2,566905,Emacs Lisp,0,0
136,0,0,20061163,JavaScript,0,0
136,0,0,56390726,JavaScript,0,0
136,0,0,19938415,JavaScript,0,0
136,4,4,308829,Objective-C,1,0
136,0,0,67690633,Go,0,2
136,0,0,6121591,Ruby,0,0
136,0,0,12461037,Go,0,0
136,3,3,1748208,Go,2,0
137,1,1,809658879,Python,0,1
137,144,144,47492713,Swift,22,1
137,2,2,787139620,Swift,0,0
137,1069,1069,4076599,JavaScript,50,0
137,0,0,736100570,Go,0,0
137,63,63,388506,Shell,3,1
137,1,1,599811909,Dockerfile,0,0
137,7,7,170954230,Dockerfile,0,0
137,0,0,829123737,Nix,0,5
137,3,3,693874525,Python,0,0
137,0,0,727442848,Python,0,0
137,2,2,209692331,Ruby,0,2
137,8,8,207209401,Shell,1,0
137,1,1,825403330,Python,0,0
137,1,1,848031565,Python,0,0
137,0,0,825998618,Python,0,0
137,2,2,375210025,Swift,0,0
137,215,215,14473873,JavaScript,18,0
137,75,75,28738940,Shell,8,0
137,0,0,836356768,Nix,0,5
137,0,0,799719007,Python,0,0
137,172,172,909083,CoffeeScript,7,0
137,1,1,843650337,Nix,0,0
137,0,0,835544118,Nix,0,0
137,0,0,852503288,JavaScript,0,0
137,1,1,851975085,JavaScript,0,0
137,3,3,170983714,Dockerfile,0,0
137,1,1,786290408,Python,0,0
137,183,183,77409126,PHP,19,0
138,189,189,2304650,Objective-C,10,1
138,129,129,99638,C,21,0
138,0,0,433216605,JavaScript,0,0
138,264,264,99639,C,47,0
138,108,108,99640,C,7,1
138,0,0,630673995,JavaScript,0,0
138,0,0,853003061,JavaScript,0,0
138,10,10,578338756,C,0,0
138,0,0,546774174,JavaScript,0,0
138,0,0,558547301,JavaScript,0,0
138,15,15,6412432,C,4,0
138,4,4,17496221,C,0,0
138,15,15,283637,Objective-C,1,0
138,1,1,703746509,JavaScript,0,0
138,1,1,33757481,Objective-C,0,0
138,162,162,99593,C,34,0
138,0,0,698727638,JavaScript,0,0
138,4,4,232456114,JavaScript,2,2
138,212,212,686345,JavaScript,13,1
138,298,298,238509,C,34,9
139,19,19,1492432,Makefile,1,0
139,0,0,7633725,Shell,0,0
139,2,2,338593792,Shell,0,0
139,4,4,47509993,Ruby,0,0
139,2,2,75311503,Ruby,0,0
139,2,2,112853670,C++,0,0
139,0,0,159960818,Ruby,0,0
139,5,5,225171271,Perl,0,0
139,3,3,317531973,Clojure,0,0
139,2,2,433835164,Clojure,0,0
139,4,4,572513401,Racket,0,0
139,2,2,726105296,Scheme,0,0
139,9,9,56680,Ruby,1,0
139,8,8,46183377,Groff,0,0
139,0,0,115207666,C,1,0
139,5,5,223029067,Perl,0,0
139,426,426,59494,Ruby,68,8
139,0,0,120940786,C,0,0
139,4,4,280864048,C,1,0
139,0,0,28560341,Java,0,0
139,0,0,169609188,Python,0,0
139,22,22,208632,Ruby,1,0
140,0,0,6766159,Ruby,0,0
140,1,1,22358764,Ruby,1,2
140,0,0,16012065,Ruby,0,0
140,0,0,28146450,Ruby,0,0
140,1,1,1311195,Ruby,0,0
140,0,0,82065803,Go,0,0
140,0,0,130621910,Shell,0,0
140,0,0,113895183,Shell,0,0
140,0,0,7022940,Ruby,0,0
140,0,0,92665313,Go,0,0
140,0,0,93213200,Go,0,0
140,4,4,162290,Emacs Lisp,0,1
140,1,1,668476,Emacs Lisp,1,0
140,19,19,3112136,JavaScript,4,0
140,0,0,94041501,Shell,0,0
140,0,0,92365744,Go,0,0
140,0,0,110496053,Go,0,0
140,2,2,184852,Ruby,1,0
140,0,0,44615285,Shell,0,0
140,1,1,4360237,Ruby,0,0
140,0,0,123009790,Go,0,0
140,0,0,131542747,Go,0,0
140,0,0,104376275,Go,0,0
140,0,0,137085224,Go,0,0
140,0,0,124300399,Go,0,0
140,40,40,131022680,Go,0,1
140,0,0,110152697,Go,0,0
140,11,11,93976559,HCL,2,8
141,92,92,19518237,Emacs Lisp,63,0
141,36,36,76149,Ruby,2,0
141,37,37,314,Ruby,23,0
141,25,25,35377779,Lua,2,8
141,12,12,4216638,Clojure,4,1
141,19,19,91126124,Emacs Lisp,0,0
141,1,1,9483163,Clojure,0,0
141,84,84,189516,Clojure,18,0
141,2,2,2617902,Emacs Lisp,5,0
141,10,10,126024,Clojure,0,0
141,46,46,36401,Ruby,5,0
141,39,39,24254698,Racket,2,3
141,12,12,183712,Clojure,1,0
141,2,2,27806513,Clojure,0,0
141,3,3,15321748,C,1,0
141,39,39,2183123,OCaml,1,0
141,16,16,1232229,Shell,0,0
141,84,84,501798,Mirah,4,0
141,4,4,455010658,Go,1,0
141,217,217,12338508,OCaml,8,8
141,14,14,159600,Ruby,2,0
141,0,0,140910042,Emacs Lisp,0,0
141,24,24,7571876,Clojure,3,1
141,1,1,3568355,Clojure,0,0
141,3,3,4878835,Clojure,0,0
142,0,0,439354659,Shell,0,0
143,25,25,11285584,Ruby,7,0
143,2,2,274022,Objective-C,1,0
143,2,2,2115739,JavaScript,0,0
143,8,8,45760,Ruby,0,0
143,1123,1123,21960219,Go,109,22
143,2,2,588497,Ruby,0,0
143,2,2,2482714,Emacs Lisp,0,0
143,0,0,117610231,Go,0,0
143,2,2,1240448,JavaScript,0,0
143,1,1,98836349,Emacs Lisp,0,0
143,1,1,522090879,Lua,0,0
143,6,6,112702,Ruby,0,0
143,4,4,5259305,Objective-C,0,0
143,1,1,16730115,Emacs Lisp,1,0
143,4,4,110617,Emacs Lisp,1,0
143,2,2,109809,Emacs Lisp,0,0
143,0,0,477397385,Emacs Lisp,0,0
143,1,1,347535,Ruby,0,0
143,2,2,207174,Ruby,1,0
143,0,0,105467983,Go,0,0
143,5,5,12879306,Go,1,2
143,34,34,18476127,CoffeeScript,9,19
143,0,0,14090158,Go,1,0
143,13,13,23287595,Go,2,0
144,2,2,55221,Ruby,1,0
145,0,0,286532712,Emacs Lisp,0,0
145,20,20,3952172,Ruby,17,1
145,0,0,35286253,Ruby,0,0
145,15,15,733831,Ruby,3,0
145,0,0,206060026,CSS,0,0
145,26,26,13810,Ruby,1,0
145,0,0,18654694,Ruby,0,0
145,0,0,245821909,HTML,0,0
145,3,3,325723,Ruby,1,0
145,0,0,16386849,Shell,0,0
145,0,0,16386234,Shell,0,0
145,0,0,16448417,Ruby,0,0
145,0,0,16386146,Shell,0,0
145,0,0,145967323,Shell,0,0
145,0,0,173962023,Shell,0,0
145,20,20,176128673,Shell,3,2
145,2,2,481247,Emacs Lisp,1,1
145,174,174,10985,Ruby,23,0
145,0,0,674274470,Ruby,0,0
145,25,25,182495,JavaScript,7,5
145,80,80,168471,Ruby,6,1
145,0,0,18525322,CSS,0,0
145,2,2,225536,Ruby,0,1
145,0,0,165120004,Ruby,1,0
145,0,0,7110436,JavaScript,0,0
145,3,3,1129344,Ruby,0,0
145,0,0,145868676,Shell,0,0
147,0,0,278558750,Ruby,0,0
147,0,0,318006861,Ruby,0,0
147,0,0,726259096,Rust,0,0
147,0,0,90918236,C#,0,0
147,1,1,4365418,Ruby,0,0
147,1,1,48896332,PowerShell,0,0
147,0,0,45628427,C#,0,0
147,1,1,33352599,C#,0,0
147,0,0,203672104,TypeScript,0,0
147,0,0,714847832,HTML,0,0
147,1,1,457533,Clojure,0,0
147,0,0,288259517,TypeScript,0,0
147,0,0,170572881,TypeScript,0,0
147,0,0,113925635,Go,0,0
147,3,3,828,Ruby,0,0
147,0,0,54748786,JavaScript,0,3
147,1,1,544186,Ruby,0,0
147,0,0,6574781,Ruby,0,0
147,0,0,229147633,TypeScript,0,19
147,7,7,188173,Ruby,0,6
147,0,0,68462636,Shell,0,0
147,1,1,265800,Emacs Lisp,1,0
147,0,0,327100759,Ruby,0,0
147,0,0,313408483,TypeScript,0,0
147,0,0,44135445,JavaScript,0,0
147,1,1,573608,Emacs Lisp,1,0
147,1,1,644643,Emacs Lisp,0,0
147,0,0,68680116,Go,0,0
147,0,0,136242683,Perl,0,0
150,0,0,138063582,Ruby,1,0
150,0,0,138206183,Ruby,1,0
150,0,0,140485649,Ruby,1,0
150,59,59,47913,Ruby,19,0
150,16,16,84501,Ruby,3,0
150,0,0,138218850,Ruby,2,0
150,789,789,322,Ruby,110,2
150,0,0,138677384,HTML,0,0
150,0,0,140053406,Ruby,0,0
150,0,0,138207846,Ruby,1,0
150,0,0,148193337,Ruby,0,0
150,0,0,155768156,Ruby,0,4
150,0,0,101016309,HTML,0,0
150,0,0,136673902,HTML,1,0
151,0,0,37035225,JavaScript,0,0
151,0,0,654675532,TypeScript,1,0
151,0,0,770066808,TypeScript,0,0
151,0,0,20200042,HTML,0,0
151,14,14,9629973,Ruby,0,1
152,9,9,94211,HTML,3,1
152,1,1,17382089,CoffeeScript,1,0
152,0,0,59066783,Ruby,0,0
152,5,5,1451665,Ruby,0,0
152,4,4,117831,Ruby,0,0
152,0,0,36145509,Clojure,0,0
152,4,4,619043,Scala,1,0
152,88,88,3781,Python,11,2
152,0,0,31565926,Ruby,0,0
152,3,3,4488866,Java,0,0
152,0,0,21478571,Emacs Lisp,0,0
152,56,56,268396,Emacs Lisp,9,0
152,2,2,12399553,CSS,0,0
152,4,4,46461,Ruby,0,0
152,157,157,780,JavaScript,38,0
152,0,0,47941653,JavaScript,0,0
152,3,3,388680,Ruby,1,0
152,2,2,4733543,Scala,0,0
152,0,0,17913515,CoffeeScript,0,0
152,4,4,1621456,Shell,1,0
152,11,11,553479,Scala,1,0
152,0,0,27506618,Objective-C,0,0
152,3,3,83429,Scala,0,0
152,2,2,23979554,Go,0,0
152,6,6,7928,JavaScript,2,1
152,8,8,4901,Ruby,1,0
153,4,4,168812228,Shell,0,0
153,0,0,597688173,CSS,0,0
153,1,1,20258014,CSS,0,0
153,0,0,189540857,Shell,0,0
153,0,0,161032126,Shell,0,0
153,9,9,3490530,Ruby,4,0
153,0,0,133518569,Shell,0,0
153,0,0,161034387,Shell,0,0
153,599,599,197185,Ruby,29,1
153,2,2,978488,JavaScript,0,0
153,0,0,47044767,Shell,0,0
153,22,22,132341058,JavaScript,1,0
153,38,38,138401499,JavaScript,0,33
153,1,1,169687462,HCL,0,0
153,0,0,48157757,Shell,0,0
153,0,0,45087214,Ruby,0,0
153,0,0,86818725,Ruby,0,0
153,1,1,9994018,HTML,0,15
153,0,0,133620453,Shell,0,0
153,0,0,161034476,Shell,0,0
153,0,0,133519971,Shell,0,0
153,5,5,81032991,Shell,1,1
153,0,0,161034156,Shell,0,0
153,0,0,17477341,Ruby,0,0
153,4,4,1384555,JavaScript,0,0
154,5,5,969573,Ruby,0,0
154,1,1,2337906,Ruby,2,0
154,9,9,93036,Ruby,1,0
154,3,3,2358,Ruby,0,0
154,0,0,707383880,JavaScript,0,0
154,1,1,1351682,Ruby,0,0
154,1,1,1730372,Ruby,0,0
154,0,0,507076093,Go,0,0
154,1,1,4163898,JavaScript,0,0
154,0,0,98682289,Ruby,0,0
154,12,12,82402,Ruby,1,1
154,1,1,438782,Ruby,1,0
154,2,2,76307,Ruby,0,0
154,2,2,21135,Ruby,0,0
154,0,0,827588509,Go,0,0
154,1,1,1712099,Ruby,0,0
154,1,1,1712883,Ruby,0,0
155,175,175,23076,Ruby,20,1
155,5,5,96261,JavaScript,14,0
155,16,16,1157,Ruby,6,0
155,0,0,97244284,JavaScript,0,0
155,5,5,66226,Ruby,1,0
155,1,1,4710030,Clojure,0,0
155,0,0,59637883,Clojure,0,0
155,7,7,5203,Ruby,1,0
155,0,0,49823643,Clojure,0,0
155,0,0,55080208,Shell,1,0
155,0,0,8529634,Ruby,0,0
155,0,0,26824225,JavaScript,0,0
155,0,0,26507858,JavaScript,0,0
155,0,0,21308911,CoffeeScript,0,0
155,5,5,3821716,JavaScript,0,0
155,1,1,551983,JavaScript,0,0
155,0,0,54583470,Ruby,0,0
155,0,0,12337728,JavaScript,0,0
155,0,0,49388438,Elm,0,0
155,0,0,129425452,Go,0,0
155,1,1,1395707,JavaScript,0,0
155,1,1,1395710,Ruby,0,0
155,0,0,82427854,Ruby,0,0
155,1,1,583990,Ruby,1,0
155,0,0,21597101,JavaScript,0,0
155,1,1,3268702,Ruby,0,0
155,1,1,97473834,TypeScript,0,0
155,2,2,1954122,JavaScript,0,0
155,2,2,119542,Ruby,0,0
156,2,2,1301674,Ruby,0,0
156,1,1,357388,Ruby,1,0
156,122,122,1655196,Ruby,15,3
156,0,0,21022636,JavaScript,0,0
156,15,15,2154,Ruby,2,0
156,1,1,629119,Ruby,1,0
156,3,3,2984,Ruby,2,0
156,220,220,346619,Ruby,11,8
156,2,2,2601413,Ruby,0,0
156,17,17,19625,Ruby,1,0
156,33,33,14525,Ruby,7,1
156,1,1,332747,Ruby,1,0
156,2,2,11345093,Ruby,0,0
157,1,1,212075,Ruby,1,0
157,1,1,3511930,Clojure,0,0
157,303,303,4859,Ruby,33,3
157,0,0,20446553,Java,0,0
157,0,0,32107042,Ruby,0,0
157,3,3,125636,Python,0,0
157,3,3,342342,JavaScript,0,0
157,21,21,9319,Objective-C,2,0
157,0,0,21629322,JavaScript,0,0
157,42,42,107771,JavaScript,4,0
157,44,44,168066,JavaScript,11,0
157,6,6,280700,JavaScript,0,0
157,3,3,26536,Ruby,0,0
157,1,1,263888,Ruby,1,0
157,0,0,11037808,Go,1,0
157,0,0,11612295,Clojure,0,0
157,0,0,20965295,R,0,0
157,22,22,81832,Ruby,3,0
157,4,4,112401,Ruby,0,0
157,0,0,10623906,CoffeeScript,0,0
157,28,28,311165,Ruby,0,1
157,15,15,304122,JavaScript,3,0
157,0,0,8302310,Clojure,0,0
157,0,0,113475323,JavaScript,0,0
157,0,0,9664177,Java,0,0
158,1,1,208794,Ruby,0,0
158,0,0,94513551,Java,0,0
158,0,0,485272091,Ruby,1,0
158,0,0,95275078,Java,0,0
158,0,0,106427094,Java,0,0
158,0,0,105077170,Java,0,0
158,0,0,95335579,Ruby,0,0
158,0,0,95990861,Java,0,0
158,0,0,94409800,JavaScript,0,0
158,0,0,456399215,Ruby,0,0
158,2,2,315690,Ruby,1,0
158,0,0,16759242,Ruby,0,0
158,0,0,83070888,Shell,0,1
158,0,0,168395640,Shell,0,0
158,6,6,28421866,Shell,1,0
158,0,0,168410620,Kotlin,0,0
158,0,0,204101927,Ruby,0,0
158,0,0,194582585,Ruby,0,4
158,3,3,335054,Ruby,0,0
158,6,6,236848,Shell,0,0
158,0,0,29539886,Ruby,0,0
158,0,0,16746633,Shell,0,0
159,2,2,1331696,Ruby,0,0
159,3,3,142273,VimL,0,0
159,1,1,645928043,Ruby,0,0
159,5,5,10427434,Ruby,1,0
159,2,2,171780764,Vim script,0,0
159,6,6,397730032,Swift,0,0
159,4,4,130613,Ruby,0,0
159,18,18,324,Ruby,27,0
159,3,3,2544339,Ruby,1,0
159,1,1,290593,Ruby,1,0
159,2,2,382049,Ruby,0,0
159,1,1,32710284,JavaScript,0,0
159,3,3,185623,Ruby,0,0
159,1,1,27772158,Shell,0,0
159,1,1,493035333,Ruby,0,0
159,0,0,726106994,Ruby,0,0
159,3,3,371271,Ruby,0,0
159,3,3,2692586,Ruby,0,0
159,3,3,150265,Ruby,0,0
159,4,4,51893,Ruby,0,0
159,1,1,82620173,JavaScript,0,0
159,1,1,31511236,Ruby,0,0
159,1,1,10589753,Ruby,0,0
160,0,0,618652028,Python,0,0
160,0,0,24823376,JavaScript,0,0
160,0,0,130510358,Objective-C,0,0
160,1,1,4816919,VimL,0,0
160,0,0,49332752,HTML,0,0
160,19,19,475108,Objective-C,3,1
160,0,0,11399651,Ruby,0,0
160,1,1,475962,Objective-C,1,0
160,0,0,10799568,CoffeeScript,0,0
160,0,0,30106149,Emacs Lisp,0,0
160,0,0,43951995,C,0,0
160,0,0,32883208,Python,0,0
160,0,0,15788664,CSS,0,0
160,0,0,40788203,Ruby,0,0
160,3,3,155753,Objective-C,0,0
160,0,0,42036025,Emacs Lisp,0,0
160,13,13,46722620,Emacs Lisp,2,0
160,0,0,44654919,Emacs Lisp,0,0
160,0,0,22877709,CSS,0,0
160,0,0,47987946,Emacs Lisp,0,0
160,0,0,5962220,Ruby,0,0
160,0,0,15613189,Python,0,0
160,6,6,224569,Objective-C,2,0
160,0,0,11302626,Java,0,0
160,0,0,10296582,Python,0,0
161,56,56,670347,Ruby,18,0
161,65,65,30502,Ruby,10,2
161,12,12,576743089,Elixir,0,0
161,17,17,33328,Ruby,3,0
161,12,12,145485,Ruby,1,0
161,1,1,279342972,JavaScript,1,0
161,6271,6271,375388,Ruby,784,244
161,96,96,478179,Objective-C,15,1
161,304,304,35299,Ruby,109,5
161,0,0,410914937,Ruby,0,0
